stay_date,room_id,room_name,capacity,on_books_rooms,remaining_rooms,occupancy_on_books_pct,days_to_arrival,pickup_horizon_days,historical_otb_rooms,historical_final_occupied_rooms,pace_vs_history_pct,expected_remaining_demand_rooms,adr_on_books,historical_adr,high_adr,price_gap_to_high_pct,decision,suggested_uplift_pct,recommended_adr,incremental_adr_eur,expected_incremental_revenue_eur,break_even_demand_loss_pct,confidence,capacity_exception,reason,portfolio_action,portfolio_uplift_pct,portfolio_recommended_adr,portfolio_incremental_adr,remaining_horizon_impact_eur,confidence_weight,risk_adjusted_horizon_impact_eur
2026-08-02,2763,Camera Deluxe,5,4,1,80.0,2,0,5.0,5.0,-20.0,0.0,295.3525,296.5486111111111,296.5486111111111,0.40497747982870136,HOLD,0.0,295.3525,0.0,0.0,0.0,MEDIUM,False,OTB saturation 80.0%; pace vs historical -20.0% at ~0d horizon; ADR 295.35 vs historical high 296.55; expected remaining demand 0.00 rooms; 2 days to arrival.,HOLD,0.0,295.3525,0.0,0.0,0.75,0.0
2026-09-16,2762,Camera Superior,8,1,7,12.5,47,60,2.0,7.0,-50.0,2.4,191.32,141.5725,141.5725,-26.00224754338282,HOLD_HIGH,0.0,191.32,0.0,0.0,0.0,HIGH,False,OTB saturation 12.5%; pace vs historical -50.0% at ~60d horizon; ADR 191.32 vs historical high 141.57; expected remaining demand 2.40 rooms; 47 days to arrival.,HOLD_HIGH,0.0,191.32,0.0,0.0,1.0,0.0
2026-09-15,2767,Suite Familiare Vista Piscina,1,1,0,100.0,46,60,0.0,1.0,,0.0,170.08,,,,HOLD,0.0,170.08,0.0,0.0,0.0,MEDIUM,False,OTB saturation 100.0%; pace vs historical nan% at ~60d horizon; ADR 170.08 vs historical high nan; expected remaining demand 0.00 rooms; 46 days to arrival.,HOLD,0.0,170.08,0.0,0.0,0.75,0.0
2026-09-15,2762,Camera Superior,8,1,7,12.5,46,60,2.0,7.0,-50.0,2.4,191.32,141.5725,141.5725,-26.00224754338282,HOLD_HIGH,0.0,191.32,0.0,0.0,0.0,HIGH,False,OTB saturation 12.5%; pace vs historical -50.0% at ~60d horizon; ADR 191.32 vs historical high 141.57; expected remaining demand 2.40 rooms; 46 days to arrival.,HOLD_HIGH,0.0,191.32,0.0,0.0,1.0,0.0
2026-09-15,2765,Appartamento Area Piscina,18,2,16,11.11111111111111,46,60,2.0,12.5,0.0,8.0,184.575,177.86176923076923,187.8418846153846,1.7699496764917309,HOLD,0.0,184.575,0.0,0.0,0.0,HIGH,False,OTB saturation 11.1%; pace vs historical 0.0% at ~60d horizon; ADR 184.57 vs historical high 187.84; expected remaining demand 8.00 rooms; 46 days to arrival.,HOLD,0.0,184.575,0.0,0.0,1.0,0.0
2026-09-15,2764,Appartamento Area Giardino,28,2,26,7.142857142857143,46,60,10.0,24.0,-80.0,9.0,163.79000000000002,176.53672875615763,189.36120920566503,15.612191956569394,HOLD,0.0,163.79000000000002,0.0,0.0,0.0,HIGH,False,OTB saturation 7.1%; pace vs historical -80.0% at ~60d horizon; ADR 163.79 vs historical high 189.36; expected remaining demand 9.00 rooms; 46 days to arrival.,HOLD,0.0,163.79000000000002,0.0,0.0,1.0,0.0
2026-09-14,5376,Villino Double,1,1,0,100.0,45,60,0.0,1.0,,0.0,252.12,,,,HOLD,0.0,252.12,0.0,0.0,0.0,MEDIUM,False,OTB saturation 100.0%; pace vs historical nan% at ~60d horizon; ADR 252.12 vs historical high nan; expected remaining demand 0.00 rooms; 45 days to arrival.,HOLD,0.0,252.12,0.0,0.0,0.75,0.0
2026-09-14,2767,Suite Familiare Vista Piscina,1,1,0,100.0,45,60,0.0,1.0,,0.0,170.08,,,,HOLD,0.0,170.08,0.0,0.0,0.0,MEDIUM,False,OTB saturation 100.0%; pace vs historical nan% at ~60d horizon; ADR 170.08 vs historical high nan; expected remaining demand 0.00 rooms; 45 days to arrival.,HOLD,0.0,170.08,0.0,0.0,0.75,0.0
2026-08-03,2767,Suite Familiare Vista Piscina,1,1,0,100.0,3,0,1.0,1.0,0.0,0.0,602.85,,,,HOLD,0.0,602.85,0.0,0.0,0.0,MEDIUM,False,OTB saturation 100.0%; pace vs historical 0.0% at ~0d horizon; ADR 602.85 vs historical high nan; expected remaining demand 0.00 rooms; 3 days to arrival.,HOLD,0.0,602.85,0.0,0.0,0.75,0.0
2026-08-03,2762,Camera Superior,8,8,0,100.0,3,0,9.0,9.0,-11.11111111111111,0.0,296.29125,270.1359016393443,275.0167213114754,-7.180275721447928,HOLD_HIGH,0.0,296.29125,0.0,0.0,0.0,MEDIUM,False,OTB saturation 100.0%; pace vs historical -11.1% at ~0d horizon; ADR 296.29 vs historical high 275.02; expected remaining demand 0.00 rooms; 3 days to arrival.,HOLD_HIGH,0.0,296.29125,0.0,0.0,0.75,0.0
